auction_action,auction_state,authoritative_event_ids,authoritative_event_types,balance_state,directional_alignment,displaced_signal_actions,displaced_signal_ids,displaced_trade_actions,downstream_contract_version,downstream_signal_state,downstream_trade_action,exit_pressure,generated_signal_transitions,index,management_posture,management_reason_code,permission_results,persisted_signal_action,selected_candidate_id,selected_opportunity_key,setup_reference_price,should_exit_signal,signal_action,signal_stage,signal_status,signal_status_reason,snapshot_time,symbol,target_expansion_allowed,trail_mode
NO_EVENT,REVERSAL_WATCH,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1061,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:00:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1062,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:00:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,,[],[],[],,,,,[],1063,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:00:00+05:30,TCS,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],1064,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:00:00+05:30,TORNTPHARM,,
NO_EVENT,NONE,[],[],NONE,,[],[],[],,,,,[],1065,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,BHEL,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:CHOLAFIN:2026-07-31:005:UP:130300:DIRECTIONAL_STARTED:130300""]","[""DIRECTIONAL_STARTED""]",FORMING,,[],[],[],,,,,[],1066,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""2afed6e7-898c-5a79-8bf5-1d7891f21ccb"", ""setup"": ""REVERSAL"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1067,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,1724.2,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:03:00+05:30,COFORGE,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1068,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,DIVISLAB,,
BALANCE_FORMING_STARTED,REVERSAL_WATCH,"[""BAL:EXIDEIND:2026-07-31:003:NEUTRAL:130300:BALANCE_FORMING_STARTED:130300""]","[""BALANCE_FORMING_STARTED""]",FORMING,,[],[],[],,,,,[],1069,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""76d65cfd-3f5f-5419-81f1-24a924660ce7"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1070,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,17907.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:03:00+05:30,FORCEMOT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1071,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,GLENMARK,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""6c1d311c-b1e4-503d-9f2d-3a50df29da5d"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1072,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:296c26607039b07e87c6f497,OPP:296c26607039b07e87c6f497,388.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:03:00+05:30,INDUSTOWER,False,ATR_MULTIPLE
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:KALYANKJIL:2026-07-31:010:DOWN:130300:DIRECTIONAL_STARTED:130300""]","[""DIRECTIONAL_STARTED""]",FORMING,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""WEAKENING"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""should_exit_signal"": false}]",1073,CAUTION,AUTHORITATIVE_DIRECTION_OPPOSED,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,WEAKENING,OPEN,AUTHORITATIVE_DIRECTION_OPPOSED,2026-07-31T13:03:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""50c51811-b112-5f0f-9fcc-a1422ceea97c"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1074,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:7316c4a2330c742a8803fe6c,OPP:7316c4a2330c742a8803fe6c,369.15,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:03:00+05:30,MANAPPURAM,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1075,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:03:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1076,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:03:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,,[],[],[],,,,,[],1077,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,TCS,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:TORNTPHARM:2026-07-31:006:DOWN:130300:DIRECTIONAL_STARTED:130300""]","[""DIRECTIONAL_STARTED""]",NONE,,[],[],[],,,,,[],1078,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:03:00+05:30,TORNTPHARM,,
DIRECTIONAL_STARTED,DIRECTIONAL,"[""DIR:BHEL:2026-07-31:008:UP:130600:DIRECTIONAL_STARTED:130600""]","[""DIRECTIONAL_STARTED""]",NONE,,[],[],[],,,,,[],1079,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,BHEL,,
DIRECTIONAL_MATURED,MATURE,"[""DIR:CHOLAFIN:2026-07-31:005:UP:130300:DIRECTIONAL_MATURED:130600""]","[""DIRECTIONAL_MATURED""]",FORMING,,[],[],[],,,,,[],1080,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""2afed6e7-898c-5a79-8bf5-1d7891f21ccb"", ""setup"": ""REVERSAL"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1081,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,1724.2,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:06:00+05:30,COFORGE,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1082,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,DIVISLAB,,
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,,[],[],[],,,,,[],1083,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""76d65cfd-3f5f-5419-81f1-24a924660ce7"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1084,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,17907.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:06:00+05:30,FORCEMOT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1085,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,GLENMARK,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""6c1d311c-b1e4-503d-9f2d-3a50df29da5d"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1086,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:296c26607039b07e87c6f497,OPP:296c26607039b07e87c6f497,388.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:06:00+05:30,INDUSTOWER,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],FORMING,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""WEAKENING"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""should_exit_signal"": false}]",1087,CAUTION,AUTHORITATIVE_DIRECTION_OPPOSED,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,WEAKENING,OPEN,AUTHORITATIVE_DIRECTION_OPPOSED,2026-07-31T13:06:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],NONE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""50c51811-b112-5f0f-9fcc-a1422ceea97c"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1088,CAUTION,NO_CURRENT_CREATION_EVENT,[],HOLD,CAND:7316c4a2330c742a8803fe6c,OPP:7316c4a2330c742a8803fe6c,369.15,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:06:00+05:30,MANAPPURAM,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],NONE,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""cad8805e-c102-57a4-96c7-d70c9c07f5cc"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1089,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:6e00ceac84968df1df4d7495,OPP:6e00ceac84968df1df4d7495,5416.9,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:06:00+05:30,PERSISTENT,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,ALIGNED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""57fbc3b0-0822-51b7-8515-450ea6586841"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""BUY"", ""stage"": ""PROTECT"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_REVERSAL_WATCH"", ""should_exit_signal"": false}]",1090,CAUTION,AUTHORITATIVE_REVERSAL_WATCH,[],HOLD,CAND:dc1ab160fa1ee75a10189da6,OPP:dc1ab160fa1ee75a10189da6,32370.0,False,HOLD,PROTECT,OPEN,AUTHORITATIVE_REVERSAL_WATCH,2026-07-31T13:06:00+05:30,POWERINDIA,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,,[],[],[],,,,,[],1091,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,TCS,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],1092,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:06:00+05:30,TORNTPHARM,,
NO_EVENT,DIRECTIONAL,[],[],NONE,,[],[],[],,,,,[],1093,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:09:00+05:30,BHEL,,
"BALANCE_PROBABLE,REVERSAL_WATCH_STARTED",REVERSAL_WATCH,"[""BAL:CHOLAFIN:2026-07-31:001:NEUTRAL:125700:BALANCE_PROBABLE:130900"", ""DIR:CHOLAFIN:2026-07-31:005:UP:130300:REVERSAL_WATCH_STARTED:130900""]","[""BALANCE_PROBABLE"", ""REVERSAL_WATCH_STARTED""]",PROBABLE,,[],[],[],,,,,[],1094,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:09:00+05:30,CHOLAFIN,,
NO_EVENT,NONE,[],[],LOCKED,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""2afed6e7-898c-5a79-8bf5-1d7891f21ccb"", ""setup"": ""REVERSAL"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1095,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:995ee50ff305357125723e26,OPP:995ee50ff305357125723e26,1724.2,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:09:00+05:30,COFORGE,False,ATR_MULTIPLE
NO_EVENT,REVERSAL_WATCH,[],[],NONE,,[],[],[],,,,,[],1096,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:09:00+05:30,DIVISLAB,,
NO_EVENT,REVERSAL_WATCH,[],[],FORMING,,[],[],[],,,,,[],1097,,,[],,,,,,NO_ACTION,,,,2026-07-31T13:09:00+05:30,EXIDEIND,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""76d65cfd-3f5f-5419-81f1-24a924660ce7"", ""setup"": ""REVERSAL"", ""side"": ""BUY"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1098,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:32b3a707960484f98d8399a7,OPP:32b3a707960484f98d8399a7,17907.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:09:00+05:30,FORCEMOT,False,ATR_MULTIPLE
NO_EVENT,NONE,[],[],LOCKED,,[],[],[],,,,,[],1099,,,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",,,,,,NO_ACTION,,,,2026-07-31T13:09:00+05:30,GLENMARK,,
NO_EVENT,NONE,[],[],FAILED_BACK_INSIDE,UNKNOWN,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""6c1d311c-b1e4-503d-9f2d-3a50df29da5d"", ""setup"": ""FAILED_BREAKOUT"", ""side"": ""SELL"", ""stage"": ""TRANSITION"", ""status"": ""OPEN"", ""status_reason"": ""NO_CURRENT_CREATION_EVENT"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""NO_CURRENT_CREATION_EVENT"", ""should_exit_signal"": false}]",1100,CAUTION,NO_CURRENT_CREATION_EVENT,"[""CONTINUATION:BLOCK"", ""REACCELERATION:BLOCK"", ""REVERSAL:BLOCK""]",HOLD,CAND:296c26607039b07e87c6f497,OPP:296c26607039b07e87c6f497,388.0,False,HOLD,TRANSITION,OPEN,NO_CURRENT_CREATION_EVENT,2026-07-31T13:09:00+05:30,INDUSTOWER,False,ATR_MULTIPLE
NO_EVENT,DIRECTIONAL,[],[],FORMING,OPPOSED,[],[],[],AUCTION_SIGNAL_DOWNSTREAM_V2,OPEN,HOLD_POSITION,NONE,"[{""action"": ""HOLD"", ""signal_id"": ""fe205a27-ef8f-5bf7-9192-94593d799d94"", ""setup"": ""BREAKOUT_INITIATION"", ""side"": ""BUY"", ""stage"": ""WEAKENING"", ""status"": ""OPEN"", ""status_reason"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""signal_action"": ""HOLD"", ""signal_state"": ""OPEN"", ""trade_action"": ""HOLD_POSITION"", ""management_posture"": ""CAUTION"", ""management_reason_code"": ""AUTHORITATIVE_DIRECTION_OPPOSED"", ""should_exit_signal"": false}]",1101,CAUTION,AUTHORITATIVE_DIRECTION_OPPOSED,[],HOLD,CAND:4a3872010c190995b2d63ff8,OPP:4a3872010c190995b2d63ff8,628.95,False,HOLD,WEAKENING,OPEN,AUTHORITATIVE_DIRECTION_OPPOSED,2026-07-31T13:09:00+05:30,KALYANKJIL,False,ATR_MULTIPLE
